,ace,winner,double_fault,unf_err,break_pt_won,break_pt_missed,net_pt,net_pt_won,win1_mean,win2_mean
526,-1,-1,0,0,0,0,0,0,0.2,0.8
527,0,0,-1,-1,0,0,0,0,0.0,1.0
528,0,0,0,0,0,0,1,1,0.2,0.8
529,0,0,0,0,0,0,1,0,0.2,0.8
530,0,-1,0,0,0,0,1,0,0.2,0.8
531,0,1,0,0,0,0,1,1,0.4,0.6
532,1,1,0,0,0,0,0,0,0.6,0.4
533,0,0,0,0,0,0,1,1,0.6,0.4
534,0,0,0,-1,0,0,0,0,0.6,0.4
535,0,1,0,0,0,0,0,0,0.8,0.2
536,0,0,0,-1,0,0,0,0,0.6,0.4
537,0,0,0,0,0,0,0,0,0.4,0.6
538,0,0,0,-1,-1,0,0,0,0.2,0.8
539,0,0,0,1,0,0,0,0,0.4,0.6
540,0,0,0,0,0,0,0,0,0.2,0.8
541,-1,-1,0,0,0,0,0,0,0.2,0.8
542,0,0,0,0,0,0,0,0,0.2,0.8
543,-1,-1,0,0,0,0,0,0,0.2,0.8
544,0,0,0,-1,0,0,0,0,0.0,1.0
545,1,1,0,0,0,0,0,0,0.2,0.8
546,0,0,0,0,0,0,0,0,0.2,0.8
547,0,0,0,0,0,0,0,0,0.2,0.8
548,0,0,0,0,0,0,0,0,0.4,0.6
549,0,-1,0,0,-1,0,-1,-1,0.4,0.6
550,-1,-1,0,0,0,0,0,0,0.2,0.8
551,0,-1,0,0,0,0,0,0,0.2,0.8
552,0,0,0,0,0,0,0,0,0.2,0.8
553,0,0,0,0,0,0,0,0,0.0,1.0
554,0,0,0,0,0,0,0,0,0.2,0.8
555,0,0,0,0,0,0,0,0,0.4,0.6
556,0,0,0,1,0,0,0,0,0.6,0.4
557,0,0,0,-1,0,0,0,0,0.6,0.4
558,0,-1,0,0,0,0,1,0,0.6,0.4
559,0,0,0,0,0,0,0,0,0.6,0.4
560,0,0,0,-1,0,0,0,0,0.4,0.6
561,0,0,0,-1,0,0,0,0,0.2,0.8
562,-1,-1,0,0,0,0,0,0,0.2,0.8
563,-1,-1,0,0,0,0,0,0,0.2,0.8
564,1,1,0,0,0,0,0,0,0.2,0.8
565,0,0,0,0,0,0,0,0,0.4,0.6
566,0,0,0,0,0,0,0,0,0.6,0.4
567,0,0,0,1,0,0,0,0,0.8,0.2
568,0,0,0,1,0,0,0,0,1.0,0.0
569,0,0,0,0,0,0,0,0,0.8,0.2
570,0,0,0,1,0,0,0,0,0.8,0.2
571,0,0,0,-1,0,0,0,0,0.6,0.4
572,-1,-1,0,0,0,0,0,0,0.4,0.6
573,0,0,0,0,0,0,0,0,0.2,0.8
574,0,0,0,-1,0,0,0,0,0.2,0.8
575,1,1,0,0,0,0,0,0,0.2,0.8
576,0,-1,0,0,0,0,1,0,0.2,0.8
577,0,-1,0,0,0,0,1,0,0.2,0.8
578,0,0,0,-1,-1,0,0,0,0.2,0.8
579,0,0,0,0,0,0,1,1,0.4,0.6
580,-1,-1,0,0,0,0,0,0,0.2,0.8
581,0,0,0,0,0,0,-1,-1,0.2,0.8
582,-1,-1,0,0,0,0,0,0,0.2,0.8
583,0,0,0,-1,0,0,0,0,0.2,0.8
584,0,0,0,0,0,0,1,0,0.0,1.0
585,0,1,0,0,0,0,0,0,0.2,0.8
586,0,0,0,1,0,0,0,0,0.4,0.6
587,0,1,0,0,0,0,0,0,0.6,0.4
588,0,0,0,0,0,0,0,0,0.8,0.2
589,0,-1,0,0,0,0,0,0,0.8,0.2
590,0,0,0,0,0,0,-1,-1,0.6,0.4
591,0,1,0,0,0,0,0,0,0.6,0.4
592,0,0,0,-1,0,0,0,0,0.4,0.6
593,0,0,1,1,0,0,0,0,0.4,0.6
594,-1,-1,0,0,0,0,0,0,0.4,0.6
595,0,0,0,-1,0,0,0,0,0.4,0.6
596,0,0,0,0,0,0,0,0,0.4,0.6
597,0,0,0,0,0,0,0,0,0.6,0.4
598,0,0,0,0,0,0,1,1,0.6,0.4
599,0,0,0,0,0,0,0,0,0.8,0.2
600,0,-1,0,0,0,0,-1,-1,0.8,0.2
601,0,0,0,0,0,0,0,0,0.6,0.4
602,0,-1,0,0,0,0,-1,-1,0.4,0.6
603,0,0,0,0,0,0,0,0,0.2,0.8
604,1,1,0,0,0,0,0,0,0.2,0.8
605,0,0,0,0,0,0,1,0,0.2,0.8
606,0,0,0,1,0,0,1,1,0.4,0.6
607,0,-1,0,0,0,0,1,0,0.4,0.6
608,0,1,0,0,0,0,0,0,0.6,0.4
609,0,1,0,0,0,0,0,0,0.6,0.4
610,-1,-1,0,0,0,0,0,0,0.6,0.4
611,0,-1,0,0,0,0,0,0,0.4,0.6
612,0,-1,0,0,0,0,-1,-1,0.4,0.6
613,0,0,0,0,0,0,0,0,0.2,0.8
614,0,0,0,-1,0,0,0,0,0.0,1.0
615,0,0,0,1,0,0,0,0,0.2,0.8
616,0,0,0,-1,0,0,0,0,0.2,0.8
617,0,0,0,0,0,0,0,0,0.2,0.8
618,0,0,0,0,0,0,1,1,0.4,0.6
619,0,0,0,0,-1,0,1,0,0.4,0.6
620,0,0,0,1,0,0,0,0,0.4,0.6
621,0,0,0,-1,0,0,0,0,0.4,0.6
622,0,0,0,0,0,0,0,0,0.4,0.6
623,0,-1,0,0,0,0,-1,-1,0.2,0.8
624,0,0,0,-1,0,0,0,0,0.2,0.8
625,0,0,0,-1,0,0,0,0,0.0,1.0
626,0,-1,0,0,0,0,1,0,0.0,1.0
627,0,1,0,0,0,0,1,1,0.2,0.8
628,0,0,0,0,0,0,0,0,0.2,0.8
629,0,0,0,-1,-1,0,1,0,0.2,0.8
630,0,0,0,-1,0,0,0,0,0.2,0.8
631,0,-1,0,0,0,0,-1,-1,0.2,0.8
632,0,0,0,0,0,0,0,0,0.0,1.0
633,0,0,0,1,0,0,0,0,0.2,0.8
634,0,-1,0,0,0,0,-1,-1,0.2,0.8
635,0,0,0,1,0,0,0,0,,
636,0,0,0,1,0,0,0,0,,
637,0,0,0,0,0,0,0,0,,
638,0,0,0,0,0,0,0,0,,
639,0,0,0,0,0,0,0,0,,
640,0,0,0,0,0,0,0,0,0.6,0.4
641,0,0,0,-1,0,0,0,0,0.4,0.6
642,0,0,0,-1,0,0,0,0,0.2,0.8
643,0,0,0,0,0,0,0,0,0.2,0.8
644,0,0,0,0,0,0,0,0,0.4,0.6
645,0,0,0,1,0,0,0,0,0.6,0.4
646,0,0,0,0,0,0,1,1,0.8,0.2
647,0,0,0,0,0,0,0,0,1.0,0.0
648,0,0,1,1,0,0,0,0,1.0,0.0
649,0,0,0,-1,0,0,0,0,0.8,0.2
650,0,0,0,0,0,0,0,0,0.6,0.4
651,0,0,0,1,0,0,-1,0,0.6,0.4
652,0,0,0,-1,0,0,0,0,0.4,0.6
653,0,0,0,0,0,0,0,0,0.2,0.8
654,0,1,0,0,0,0,-1,0,0.4,0.6
655,-1,-1,0,0,0,0,0,0,0.4,0.6
656,0,0,0,-1,0,0,0,0,0.2,0.8
657,0,0,0,0,0,0,0,0,0.4,0.6
658,0,0,0,0,0,0,0,0,0.6,0.4
659,0,0,0,1,0,0,0,0,0.6,0.4
660,0,0,0,0,0,0,1,1,0.8,0.2
661,0,1,0,0,0,0,0,0,1.0,0.0
662,0,0,0,0,0,0,0,0,0.8,0.2
663,0,0,0,1,0,0,-1,0,0.8,0.2
664,0,0,0,0,0,0,-1,0,0.8,0.2
665,0,-1,0,0,0,0,-1,-1,0.6,0.4
666,0,-1,0,0,0,0,-1,-1,0.4,0.6
667,0,0,0,0,0,0,0,0,0.4,0.6
668,0,0,1,1,0,0,0,0,0.4,0.6
669,0,-1,0,0,0,0,0,0,0.2,0.8
670,0,-1,0,0,0,0,0,0,0.2,0.8
671,0,0,0,0,0,0,0,0,0.4,0.6
672,0,-1,0,0,0,0,-1,-1,0.4,0.6
673,1,1,0,0,0,0,0,0,0.4,0.6
674,0,0,0,-1,0,0,0,0,0.4,0.6
675,0,0,0,0,0,0,1,1,0.6,0.4
676,0,0,0,0,0,0,-1,-1,0.4,0.6
677,0,0,0,-1,0,0,0,0,0.4,0.6
678,0,0,0,-1,-1,0,1,0,0.2,0.8
679,0,0,0,1,0,0,0,0,0.4,0.6
680,0,-1,0,0,0,0,0,0,0.2,0.8
681,0,0,0,1,0,0,0,0,0.4,0.6
682,0,-1,0,0,0,0,-1,-1,0.4,0.6
683,0,-1,0,0,0,0,-1,-1,0.4,0.6
684,0,0,0,1,0,0,-1,0,0.4,0.6
685,0,-1,0,0,0,0,0,0,0.4,0.6
686,0,-1,0,0,0,0,0,0,0.2,0.8
687,0,0,0,0,0,0,-1,-1,0.2,0.8
688,0,0,0,0,0,0,0,0,0.2,0.8
689,0,-1,0,0,0,0,1,0,0.0,1.0
690,0,-1,0,0,-1,0,0,0,0.0,1.0
691,0,-1,0,0,0,0,-1,-1,0.0,1.0
692,0,0,0,0,0,0,0,0,0.2,0.8
693,0,0,0,1,0,0,0,0,0.4,0.6
694,0,0,0,0,0,0,0,0,0.4,0.6
695,0,-1,0,0,0,0,0,0,0.4,0.6
696,-1,-1,0,0,0,0,0,0,0.4,0.6
697,0,0,0,1,0,0,-1,0,0.4,0.6
698,0,1,0,0,0,0,0,0,0.4,0.6
699,0,0,0,0,0,0,0,0,0.6,0.4
700,0,0,0,0,0,0,0,0,0.8,0.2
701,0,0,0,1,0,0,-1,0,1.0,0.0
702,0,1,0,0,0,0,-1,0,1.0,0.0
703,0,0,1,1,0,0,0,0,1.0,0.0
704,0,0,0,0,0,0,-1,-1,0.8,0.2
705,0,0,0,1,1,0,0,0,0.8,0.2
706,1,1,0,0,0,0,0,0,0.8,0.2
707,0,0,0,0,0,0,0,0,0.8,0.2
708,1,1,0,0,0,0,0,0,0.8,0.2
709,0,-1,0,0,0,0,0,0,0.8,0.2
710,1,1,0,0,0,0,0,0,0.8,0.2
711,-1,-1,0,0,0,0,0,0,0.6,0.4
712,0,0,1,1,0,0,0,0,0.6,0.4
713,0,-1,0,0,0,0,1,0,0.4,0.6
714,0,0,0,0,0,0,0,0,0.4,0.6
715,0,0,0,0,0,0,-1,-1,0.2,0.8
716,0,0,0,0,0,0,0,0,0.2,0.8
717,0,0,0,-1,0,0,0,0,0.0,1.0
718,0,0,0,-1,0,0,0,0,0.0,1.0
719,0,1,0,0,0,0,0,0,0.2,0.8
720,0,0,0,0,0,0,0,0,0.4,0.6
721,0,0,0,0,0,0,0,0,0.6,0.4
722,0,0,0,-1,0,0,0,0,0.6,0.4
723,0,0,0,0,0,0,1,1,0.8,0.2
724,0,0,0,-1,0,0,0,0,0.6,0.4
725,0,1,0,0,0,0,1,1,0.6,0.4
726,0,0,0,0,0,0,0,0,0.6,0.4
727,0,0,0,-1,0,0,1,0,0.6,0.4
728,0,0,0,-1,0,0,0,0,0.4,0.6
729,0,1,0,0,0,0,1,1,0.6,0.4
730,0,-1,0,0,0,0,1,0,0.4,0.6
731,0,0,0,-1,-1,0,0,0,0.2,0.8
732,-1,-1,0,0,0,0,0,0,0.2,0.8
733,0,0,0,0,0,0,0,0,0.2,0.8
734,0,1,0,0,0,0,-1,0,0.2,0.8
735,0,1,0,0,0,0,0,0,0.4,0.6
736,0,0,1,1,0,0,0,0,0.6,0.4
737,0,0,0,1,1,0,0,0,0.8,0.2
738,0,0,0,0,0,0,0,0,1.0,0.0
739,0,0,0,0,0,0,0,0,1.0,0.0
740,0,1,0,0,0,0,0,0,1.0,0.0
741,0,0,0,1,0,0,0,0,1.0,0.0
742,0,0,0,0,0,0,0,0,0.8,0.2
743,0,0,0,0,0,0,0,0,0.6,0.4
744,0,0,0,-1,0,0,0,0,0.4,0.6
745,0,0,0,0,0,0,0,0,0.2,0.8
746,0,0,0,0,0,0,-1,0,0.2,0.8
747,0,1,0,0,0,0,0,0,0.4,0.6
748,0,0,0,0,0,0,0,0,0.6,0.4
749,0,0,0,1,0,0,0,0,0.8,0.2
750,-1,-1,0,0,0,0,0,0,0.8,0.2
751,0,0,0,-1,0,0,0,0,0.6,0.4
752,0,0,0,0,0,0,0,0,0.4,0.6
753,0,0,1,1,0,0,0,0,0.4,0.6
754,0,0,0,-1,0,0,0,0,0.2,0.8
755,0,1,0,0,0,0,0,0,0.4,0.6
756,0,0,0,1,0,0,0,0,0.6,0.4
757,0,0,0,0,0,0,-1,-1,0.6,0.4
758,0,1,0,0,0,0,1,1,0.6,0.4
759,0,0,0,0,0,0,0,0,0.8,0.2
760,0,0,0,0,0,0,0,0,0.8,0.2
761,0,0,0,1,0,0,0,0,0.8,0.2
762,-1,-1,0,0,0,0,0,0,0.8,0.2
763,0,0,0,0,0,0,0,0,0.6,0.4
764,0,0,0,1,0,0,0,0,0.6,0.4
765,0,0,0,1,1,0,0,0,0.6,0.4
766,0,0,0,0,0,0,0,0,0.6,0.4
767,0,1,0,0,0,0,-1,0,0.8,0.2
768,0,0,0,0,0,0,0,0,1.0,0.0
769,0,-1,0,0,0,0,0,0,0.8,0.2
770,0,0,0,0,0,0,0,0,0.8,0.2
771,0,-1,0,0,0,0,0,0,0.6,0.4
772,-1,-1,0,0,0,0,0,0,0.4,0.6
773,0,0,0,0,0,0,0,0,0.2,0.8
774,0,-1,0,0,0,0,-1,-1,0.2,0.8
775,0,0,0,0,0,0,0,0,0.0,1.0
776,0,0,0,-1,0,0,0,0,0.0,1.0
777,0,0,0,0,0,0,0,0,0.2,0.8
778,0,0,0,0,0,0,1,1,0.4,0.6
779,0,0,0,0,0,0,-1,0,0.6,0.4
780,0,0,0,0,0,0,0,0,0.6,0.4
781,1,1,0,0,0,0,0,0,0.8,0.2
782,0,0,0,0,0,0,0,0,0.8,0.2
783,0,0,0,0,0,0,0,0,0.6,0.4
784,0,0,0,0,0,0,0,0,0.4,0.6
785,0,0,0,1,0,0,0,0,0.6,0.4
786,0,0,0,0,0,0,0,0,0.4,0.6
787,0,-1,0,0,0,0,-1,-1,0.2,0.8
788,0,1,0,0,0,0,-1,0,0.4,0.6
789,0,0,0,1,0,0,0,0,0.6,0.4
790,0,-1,0,0,0,0,-1,-1,0.4,0.6
791,0,0,0,1,0,0,0,0,0.6,0.4
792,0,0,0,-1,0,0,1,0,0.6,0.4
793,0,0,0,0,0,0,-1,-1,0.4,0.6
794,0,0,0,0,0,0,0,0,0.4,0.6
795,0,0,0,-1,0,0,0,0,0.4,0.6
796,0,1,0,0,0,0,0,0,0.4,0.6
797,0,0,0,0,0,0,0,0,0.4,0.6
798,0,1,0,0,0,0,0,0,0.6,0.4
799,0,0,0,0,0,0,0,0,0.6,0.4
800,0,0,0,1,0,0,0,0,0.8,0.2
801,0,0,0,0,0,0,0,0,0.6,0.4
802,0,0,0,0,0,0,1,0,0.6,0.4
803,0,0,0,0,0,0,0,0,0.4,0.6
804,0,0,0,0,0,0,-1,0,0.4,0.6
805,0,0,0,1,0,0,0,0,0.4,0.6
806,0,1,0,0,0,0,-1,0,0.6,0.4
807,0,0,0,0,0,0,-1,-1,0.6,0.4
808,0,0,0,0,0,0,0,0,0.8,0.2
809,0,0,0,0,1,0,-1,0,0.8,0.2
810,0,0,0,-1,0,0,0,0,0.6,0.4
811,0,-1,0,0,0,0,0,0,0.4,0.6
812,0,1,0,0,0,0,1,1,0.6,0.4
813,0,0,0,0,0,0,0,0,0.4,0.6
814,0,0,0,1,0,0,0,0,0.4,0.6
815,0,0,0,0,0,0,0,0,0.6,0.4
816,0,0,0,-1,0,0,1,0,0.6,0.4
817,0,0,0,0,-1,0,0,0,0.4,0.6
818,0,0,0,0,0,0,0,0,0.4,0.6
819,0,-1,0,0,0,0,-1,-1,0.2,0.8
820,-1,-1,0,0,0,0,0,0,0.0,1.0
821,0,0,0,0,0,0,0,0,0.0,1.0
822,0,-1,0,0,0,0,-1,-1,0.0,1.0
823,0,0,0,0,0,0,0,0,0.2,0.8
824,0,0,0,0,0,0,-1,0,0.4,0.6
825,0,0,0,0,0,0,0,0,0.6,0.4
826,0,0,0,-1,0,0,0,0,0.6,0.4
827,0,0,0,0,0,0,0,0,0.8,0.2
828,0,0,0,0,0,0,0,0,0.6,0.4
829,0,1,0,0,0,0,0,0,0.6,0.4
830,0,0,0,-1,0,0,0,0,0.4,0.6
831,0,0,0,0,0,0,0,0,0.4,0.6
832,0,0,0,0,0,0,0,0,0.4,0.6
833,0,-1,0,0,0,0,0,0,0.4,0.6
834,0,-1,0,0,0,0,0,0,0.2,0.8
835,0,0,0,-1,0,0,0,0,0.2,0.8
836,0,0,0,0,0,0,0,0,0.4,0.6
837,0,0,0,1,0,0,0,0,0.4,0.6
838,0,0,0,-1,0,0,0,0,0.4,0.6
839,0,0,0,1,0,0,0,0,0.6,0.4
840,0,0,0,0,0,0,0,0,0.8,0.2
841,0,0,0,0,0,0,0,0,0.8,0.2
842,0,0,0,1,0,0,0,0,0.8,0.2
843,0,-1,0,0,0,0,-1,-1,0.8,0.2
844,-1,-1,0,0,0,0,0,0,0.6,0.4
845,0,-1,0,0,0,0,0,0,0.4,0.6
846,0,0,0,0,0,0,0,0,0.2,0.8
847,1,1,0,0,0,0,0,0,0.2,0.8
848,0,0,0,0,0,0,0,0,0.2,0.8
849,0,1,0,0,0,0,0,0,0.4,0.6
850,0,0,0,0,0,0,0,0,0.6,0.4
851,0,0,0,1,0,0,0,0,0.8,0.2
852,0,0,0,0,0,0,0,0,0.6,0.4
853,0,0,0,-1,0,0,0,0,0.6,0.4
854,0,0,0,1,0,0,0,0,0.6,0.4
855,0,-1,0,0,0,0,-1,-1,0.4,0.6
856,0,0,1,1,0,0,0,0,0.4,0.6
857,0,0,0,0,0,0,-1,-1,0.4,0.6
858,0,0,0,0,0,0,0,0,0.6,0.4
859,0,-1,0,0,0,0,0,0,0.4,0.6
860,0,0,0,0,0,0,0,0,0.6,0.4
861,0,1,0,0,0,0,1,1,0.6,0.4
862,0,0,0,-1,0,0,0,0,0.6,0.4
863,0,0,0,0,0,0,0,0,0.6,0.4
864,0,0,0,1,0,0,1,1,0.8,0.2
865,0,0,0,0,0,0,-1,-1,0.6,0.4
866,0,0,1,1,0,0,0,0,0.6,0.4
867,0,0,0,1,0,0,0,0,0.8,0.2
868,0,0,0,0,0,0,-1,-1,0.6,0.4
869,-1,-1,0,0,0,0,0,0,0.4,0.6
870,0,0,0,1,0,0,0,0,0.6,0.4
871,0,0,0,0,0,0,-1,-1,0.4,0.6
872,0,-1,0,0,0,0,0,0,0.2,0.8
873,0,0,0,0,0,0,0,0,0.2,0.8
874,0,0,0,0,0,0,0,0,0.4,0.6
875,0,0,0,1,0,0,0,0,0.4,0.6
876,0,0,0,0,0,0,0,0,0.4,0.6
877,0,1,0,0,0,0,0,0,0.6,0.4
878,0,1,0,0,0,0,0,0,0.8,0.2
879,0,0,0,1,0,0,0,0,0.8,0.2
880,0,-1,0,0,0,0,-1,-1,0.6,0.4
881,0,0,0,0,0,0,0,0,0.6,0.4
882,0,1,0,0,0,0,-1,0,0.6,0.4
883,0,0,0,0,0,0,-1,-1,0.4,0.6
884,0,1,0,0,0,0,-1,0,0.4,0.6
885,0,0,0,0,0,0,0,0,0.4,0.6
886,0,1,0,0,0,0,-1,0,0.6,0.4
887,0,0,0,1,0,0,0,0,0.6,0.4
888,0,0,0,0,0,0,0,0,0.6,0.4
889,0,0,0,-1,0,0,0,0,0.4,0.6
890,0,-1,0,0,0,0,-1,-1,0.4,0.6
891,0,0,0,-1,0,0,0,0,0.2,0.8
892,1,1,0,0,0,0,0,0,0.2,0.8
893,0,0,0,0,0,0,0,0,0.4,0.6
894,0,0,0,0,0,0,0,0,0.6,0.4
895,0,0,0,1,0,0,0,0,0.8,0.2
896,0,0,0,0,0,0,0,0,0.8,0.2
897,0,0,0,1,0,0,0,0,0.8,0.2
898,-1,-1,0,0,0,0,0,0,0.6,0.4
899,0,0,0,1,0,0,0,0,0.6,0.4
900,0,1,0,0,0,0,0,0,0.6,0.4
901,-1,-1,0,0,0,0,0,0,0.6,0.4
902,0,0,0,-1,0,0,0,0,0.4,0.6
903,0,-1,0,0,0,0,-1,-1,0.4,0.6
904,0,0,0,0,0,0,0,0,0.2,0.8
905,0,0,0,-1,0,0,1,0,0.0,1.0
906,0,0,0,0,0,0,1,1,0.2,0.8
907,0,0,0,0,0,0,0,0,0.4,0.6
908,0,0,0,0,0,0,1,1,0.6,0.4
909,0,0,0,-1,0,0,0,0,0.6,0.4
910,0,1,0,0,0,0,1,1,0.8,0.2
911,0,0,0,0,0,0,1,1,0.8,0.2
912,0,0,0,0,0,0,0,0,0.6,0.4
913,0,0,0,1,0,0,0,0,0.6,0.4
914,-1,-1,0,0,0,0,0,0,0.6,0.4
915,0,0,0,0,0,0,-1,-1,0.4,0.6
916,0,0,0,0,0,0,0,0,0.2,0.8
917,0,0,0,0,0,0,0,0,0.4,0.6
918,0,0,0,0,0,0,0,0,0.4,0.6
919,0,0,0,1,0,0,0,0,0.6,0.4
920,0,1,0,0,0,0,1,1,0.8,0.2
921,0,0,0,0,0,0,0,0,0.8,0.2
922,0,-1,0,0,0,0,0,0,0.6,0.4
923,-1,-1,0,0,0,0,0,0,0.4,0.6
924,0,-1,0,0,0,0,0,0,0.2,0.8
925,0,0,0,0,0,0,0,0,0.2,0.8
926,0,0,0,-1,0,0,0,0,0.2,0.8
927,0,-1,0,0,0,0,-1,-1,0.2,0.8
928,0,0,0,0,0,0,0,0,0.4,0.6
929,0,1,0,0,0,0,1,1,0.6,0.4
930,0,0,0,1,0,0,0,0,0.6,0.4
931,0,0,0,1,0,0,0,0,0.8,0.2
932,0,0,0,0,0,0,0,0,1.0,0.0
933,-1,-1,0,0,0,0,0,0,0.8,0.2
934,0,0,1,1,0,0,0,0,0.8,0.2
935,0,-1,0,0,0,0,-1,-1,0.6,0.4
936,-1,-1,0,0,0,0,0,0,0.4,0.6
937,0,0,0,-1,0,0,1,0,0.2,0.8
938,-1,-1,0,0,0,0,0,0,0.2,0.8
939,0,0,0,-1,0,0,0,0,0.0,1.0
940,0,1,0,0,0,0,-1,0,0.2,0.8
941,0,0,0,0,0,0,-1,0,0.4,0.6
942,0,0,0,-1,0,0,1,0,0.4,0.6
943,0,0,0,-1,0,0,0,0,0.4,0.6
944,0,1,0,0,0,0,0,0,0.6,0.4
945,0,0,0,0,0,0,0,0,0.6,0.4
946,0,0,0,0,0,0,0,0,0.4,0.6
947,0,1,0,0,0,0,1,1,0.6,0.4
948,0,0,0,1,0,0,0,0,0.8,0.2
949,0,0,0,0,0,0,0,0,0.6,0.4
950,-1,-1,0,0,0,0,0,0,0.4,0.6
951,0,0,0,0,0,0,0,0,0.4,0.6
952,0,1,0,0,0,0,0,0,0.4,0.6
953,-1,-1,0,0,0,0,0,0,0.2,0.8
954,0,1,0,0,0,0,0,0,0.4,0.6
955,0,0,0,0,0,0,0,0,0.4,0.6
956,0,1,0,0,0,0,1,1,0.6,0.4
957,0,0,0,1,0,0,0,0,0.6,0.4
958,0,0,0,1,0,0,0,0,0.8,0.2
959,0,0,0,0,0,0,0,0,0.6,0.4
960,0,0,0,0,0,0,0,0,0.8,0.2
961,0,0,0,1,0,0,0,0,0.8,0.2
962,0,-1,0,0,0,0,0,0,0.6,0.4
963,0,0,0,0,0,0,-1,-1,0.4,0.6
964,0,0,0,-1,0,0,0,0,0.4,0.6
965,0,1,0,0,0,0,1,1,0.4,0.6
966,0,1,0,0,0,0,-1,0,0.4,0.6
967,0,0,0,0,0,0,0,0,0.4,0.6
968,0,-1,0,0,0,0,-1,-1,0.4,0.6
969,0,0,0,-1,0,0,0,0,0.4,0.6
970,0,-1,0,0,0,0,0,0,0.2,0.8
971,0,0,0,-1,0,0,0,0,0.0,1.0
972,0,0,0,0,0,0,0,0,,
973,0,1,0,0,0,0,0,0,,
974,0,0,0,0,0,0,0,0,,
975,0,0,0,0,0,0,0,0,,
976,0,0,0,-1,0,0,0,0,,
977,0,0,0,0,0,0,0,0,0.6,0.4
978,0,0,0,1,0,0,0,0,0.6,0.4
979,0,0,0,0,0,0,0,0,0.6,0.4
980,0,1,0,0,0,0,0,0,0.6,0.4
981,0,0,0,1,0,0,0,0,0.8,0.2
982,0,0,0,0,0,0,0,0,0.6,0.4
983,0,-1,0,0,0,0,-1,-1,0.4,0.6
984,0,0,0,0,0,0,0,0,0.4,0.6
985,0,0,0,0,0,0,0,0,0.2,0.8
986,0,0,0,0,0,0,0,0,0.2,0.8
987,0,0,0,-1,0,0,0,0,0.2,0.8
988,0,0,0,0,0,0,0,0,0.2,0.8
989,0,0,0,0,0,0,0,0,0.2,0.8
990,0,0,0,1,0,0,-1,0,0.4,0.6
991,0,-1,0,0,-1,0,0,0,0.2,0.8
992,0,0,0,1,0,0,0,0,0.4,0.6
993,0,0,0,0,0,0,0,0,0.4,0.6
994,0,0,0,0,0,0,-1,-1,0.4,0.6
995,0,0,0,-1,0,0,0,0,0.2,0.8
996,0,0,0,-1,0,0,0,0,0.2,0.8
997,0,1,0,0,0,0,1,1,0.2,0.8
998,0,0,0,0,0,0,0,0,0.4,0.6
999,0,0,0,-1,0,0,0,0,0.4,0.6
1000,0,0,0,0,0,0,1,1,0.6,0.4
1001,0,-1,0,0,0,0,0,0,0.6,0.4
1002,0,0,0,0,0,0,0,0,0.4,0.6
1003,0,0,0,0,0,0,0,0,0.4,0.6
1004,0,0,0,-1,0,0,0,0,0.4,0.6
1005,0,0,0,1,0,0,0,0,0.4,0.6
1006,0,1,0,0,0,0,0,0,0.6,0.4
1007,0,-1,0,0,0,0,-1,-1,0.6,0.4
1008,0,0,0,1,0,0,0,0,0.6,0.4
1009,0,-1,0,0,0,0,-1,-1,0.6,0.4
1010,0,0,0,1,0,0,0,0,0.6,0.4
1011,0,-1,0,0,0,0,-1,-1,0.4,0.6
1012,0,-1,0,0,0,0,-1,-1,0.4,0.6
1013,0,1,0,0,0,0,0,0,0.4,0.6
1014,0,0,0,-1,0,0,0,0,0.4,0.6
1015,0,0,0,0,0,0,0,0,0.2,0.8
1016,0,0,0,1,0,0,0,0,0.4,0.6
1017,0,1,0,0,0,0,1,1,0.6,0.4
1018,0,0,0,0,0,0,0,0,0.6,0.4
1019,0,0,0,1,0,0,0,0,0.8,0.2
1020,0,-1,0,0,0,0,0,0,0.8,0.2
1021,0,-1,0,0,0,0,-1,-1,0.6,0.4
1022,0,-1,0,0,0,0,0,0,0.4,0.6
1023,0,0,0,0,0,0,0,0,0.2,0.8
1024,0,0,0,-1,0,0,0,0,0.0,1.0
1025,0,1,0,0,0,0,0,0,0.2,0.8
1026,0,0,0,0,0,0,0,0,0.4,0.6
1027,0,0,0,0,0,0,0,0,0.6,0.4
1028,0,1,0,0,0,0,0,0,0.8,0.2
1029,0,0,0,0,0,0,-1,-1,0.8,0.2
1030,0,0,0,-1,0,0,0,0,0.6,0.4
1031,0,-1,0,0,0,0,-1,-1,0.4,0.6
1032,0,0,0,-1,0,0,0,0,0.2,0.8
1033,0,0,0,-1,0,0,0,0,0.0,1.0
1034,0,0,0,0,0,0,1,1,0.2,0.8
1035,0,0,0,0,0,0,0,0,0.4,0.6
1036,0,0,0,0,0,0,1,1,0.6,0.4
1037,0,-1,0,0,0,0,-1,-1,0.6,0.4
1038,0,0,0,-1,0,0,0,0,0.6,0.4
1039,0,1,0,0,0,0,1,1,0.6,0.4
1040,0,1,0,0,0,0,0,0,0.6,0.4
1041,0,0,0,1,0,0,0,0,0.6,0.4
1042,0,0,0,-1,0,0,0,0,0.6,0.4
1043,0,0,0,0,0,0,-1,-1,0.6,0.4
1044,0,0,0,-1,0,0,0,0,0.4,0.6
1045,0,0,0,1,0,0,0,0,0.4,0.6
1046,0,0,0,0,0,0,1,0,0.2,0.8
1047,0,0,0,0,0,0,0,0,0.2,0.8
1048,0,0,0,1,0,0,0,0,0.4,0.6
